"","study","germplasmName","trait","predicted.value","std.error","status"
"213","Adv_Stj_21","18-1250","Grain.test.weight...lbs.bu",59.7712624574307,0.369874779088052,"Estimable"
"214","Adv_Stj_21","18-12627","Grain.test.weight...lbs.bu",60.611549763341,0.369549823568477,"Estimable"
"215","Adv_Stj_21","18-12756","Grain.test.weight...lbs.bu",59.3024624020796,0.367170316469176,"Estimable"
"216","Adv_Stj_21","18-12772","Grain.test.weight...lbs.bu",59.2925232869133,0.368489730358176,"Estimable"
"217","Adv_Stj_21","18-12804","Grain.test.weight...lbs.bu",58.5723066930602,0.368973996550071,"Estimable"
"218","Adv_Stj_21","18-12809","Grain.test.weight...lbs.bu",59.2736919252888,0.366022303600043,"Estimable"
"219","Adv_Stj_21","18-13012","Grain.test.weight...lbs.bu",57.6619893559016,0.518587479222095,"Estimable"
"220","Adv_Stj_21","18-13061","Grain.test.weight...lbs.bu",60.6379823495744,0.366723947003135,"Estimable"
"221","Adv_Stj_21","18-13635","Grain.test.weight...lbs.bu",58.1100499901027,0.366482429828515,"Estimable"
"222","Adv_Stj_21","18-13748","Grain.test.weight...lbs.bu",59.1458056602055,0.369722608960762,"Estimable"
"223","Adv_Stj_21","18-13756","Grain.test.weight...lbs.bu",59.8991685066146,0.366384035744347,"Estimable"
"224","Adv_Stj_21","18-13765","Grain.test.weight...lbs.bu",59.5723305246003,0.366439119618233,"Estimable"
"225","Adv_Stj_21","18-13852","Grain.test.weight...lbs.bu",58.5541061449495,0.366230870125102,"Estimable"
"226","Adv_Stj_21","18-13954","Grain.test.weight...lbs.bu",59.6626340255795,0.366808608618627,"Estimable"
"227","Adv_Stj_21","18-13965","Grain.test.weight...lbs.bu",58.9682296906077,0.365983323535951,"Estimable"
"228","Adv_Stj_21","18-14035","Grain.test.weight...lbs.bu",59.0500144048735,0.372353144385138,"Estimable"
"229","Adv_Stj_21","18-14054","Grain.test.weight...lbs.bu",58.4376010554531,0.368856208234442,"Estimable"
"230","Adv_Stj_21","18-14141","Grain.test.weight...lbs.bu",58.8176112298157,0.36639489991406,"Estimable"
"231","Adv_Stj_21","18-14238","Grain.test.weight...lbs.bu",60.866957292456,0.365716964117767,"Estimable"
"232","Adv_Stj_21","18-14311","Grain.test.weight...lbs.bu",60.7009180602895,0.366120904764726,"Estimable"
"233","Adv_Stj_21","18-14524","Grain.test.weight...lbs.bu",58.5342843353926,0.369239827018905,"Estimable"
"234","Adv_Stj_21","18-14532","Grain.test.weight...lbs.bu",58.7563974804611,0.376458311487488,"Estimable"
"235","Adv_Stj_21","18-14535","Grain.test.weight...lbs.bu",60.1022122494162,0.524639928680952,"Estimable"
"236","Adv_Stj_21","18-14538","Grain.test.weight...lbs.bu",57.657212127187,0.369787716266153,"Estimable"
"237","Adv_Stj_21","18-14932","Grain.test.weight...lbs.bu",60.1910733884162,0.366981655295925,"Estimable"
"238","Adv_Stj_21","18-15021","Grain.test.weight...lbs.bu",59.1170381299357,0.368853303069753,"Estimable"
"239","Adv_Stj_21","18-15042","Grain.test.weight...lbs.bu",59.6063369245399,0.368071946035254,"Estimable"
"240","Adv_Stj_21","18-15372","Grain.test.weight...lbs.bu",59.8939345491195,0.369021847197953,"Estimable"
"241","Adv_Stj_21","18-15716","Grain.test.weight...lbs.bu",59.2006256445559,0.369599760429077,"Estimable"
"242","Adv_Stj_21","18-1577","Grain.test.weight...lbs.bu",60.1496084929095,0.367339678911003,"Estimable"
"243","Adv_Stj_21","18-16828","Grain.test.weight...lbs.bu",58.6618969025268,0.516110823646433,"Estimable"
"244","Adv_Stj_21","18-16837","Grain.test.weight...lbs.bu",60.2508131047918,0.366892418931437,"Estimable"
"245","Adv_Stj_21","18-17108","Grain.test.weight...lbs.bu",59.2048689110826,0.365305057001457,"Estimable"
"246","Adv_Stj_21","18-17119","Grain.test.weight...lbs.bu",59.6841456518848,0.365851613062866,"Estimable"
"247","Adv_Stj_21","18-17141","Grain.test.weight...lbs.bu",59.2934790924282,0.369469568521439,"Estimable"
"248","Adv_Stj_21","18-17905","Grain.test.weight...lbs.bu",59.2715793522726,0.369310348157973,"Estimable"
