"","study","germplasmName","trait","predicted.value","std.error","status"
"166","Pr_Scb_21","19-13430","FHB.DON.content...ppm.CO_321.0001154",0.62563572788651,0.213267333004979,"Estimable"
"167","Pr_Scb_21","19-13430","FHB.grain.incidence.....CO_321.0001155",9.3135468762341,5.95652886858552,"Estimable"
"168","Pr_Scb_21","19-13430","FHB.incidence.....CO_321.0001149",17.9757131503897,5.901772808254,"Estimable"
"169","Pr_Scb_21","19-13430","FHB.severity.....CO_321.0001440",11.8815996119177,5.00176398205946,"Estimable"
"170","Pr_Scb_21","19-13430","Heading.time...Julian.date..JD..CO_321.0001233",133.498997077896,0.677307644674898,"Estimable"
"171","Pr_Scb_21","19-13434","FHB.DON.content...ppm.CO_321.0001154",0.618640373635874,0.213141087294505,"Estimable"
"172","Pr_Scb_21","19-13434","FHB.grain.incidence.....CO_321.0001155",12.6551063084934,5.95440106605151,"Estimable"
"173","Pr_Scb_21","19-13434","FHB.incidence.....CO_321.0001149",18.6327107197503,5.89997592938324,"Estimable"
"174","Pr_Scb_21","19-13434","FHB.severity.....CO_321.0001440",11.9489034729374,5.00170941509575,"Estimable"
"175","Pr_Scb_21","19-13434","Heading.time...Julian.date..JD..CO_321.0001233",133.635394349817,0.676691241586053,"Estimable"
"176","Pr_Scb_21","19-13447","FHB.DON.content...ppm.CO_321.0001154",0.850159986719264,0.213297619338173,"Estimable"
"177","Pr_Scb_21","19-13447","FHB.grain.incidence.....CO_321.0001155",8.19204974703064,5.95681501542492,"Estimable"
"178","Pr_Scb_21","19-13447","FHB.incidence.....CO_321.0001149",11.8198060631466,5.90197812902377,"Estimable"
"179","Pr_Scb_21","19-13447","FHB.severity.....CO_321.0001440",18.7270424206692,5.00169720283487,"Estimable"
"180","Pr_Scb_21","19-13447","Heading.time...Julian.date..JD..CO_321.0001233",133.240699992062,0.677452995478177,"Estimable"
"181","Pr_Scb_21","19-13451","FHB.DON.content...ppm.CO_321.0001154",0.730411844456016,0.213205629380328,"Estimable"
"182","Pr_Scb_21","19-13451","FHB.grain.incidence.....CO_321.0001155",7.67484724293233,5.95543652613182,"Estimable"
"183","Pr_Scb_21","19-13451","FHB.incidence.....CO_321.0001149",13.3357796355202,5.9002419289289,"Estimable"
"184","Pr_Scb_21","19-13451","FHB.severity.....CO_321.0001440",21.5098904406737,5.00153752171268,"Estimable"
"185","Pr_Scb_21","19-13451","Heading.time...Julian.date..JD..CO_321.0001233",131.563769169172,0.676876140181372,"Estimable"
"186","Pr_Scb_21","19-13706","FHB.DON.content...ppm.CO_321.0001154",0.431288355283562,0.213340697507242,"Estimable"
"187","Pr_Scb_21","19-13706","FHB.grain.incidence.....CO_321.0001155",5.98619722621645,5.95719829045385,"Estimable"
"188","Pr_Scb_21","19-13706","FHB.incidence.....CO_321.0001149",9.4773744016024,5.90334708461662,"Estimable"
"189","Pr_Scb_21","19-13706","FHB.severity.....CO_321.0001440",8.83774394062083,5.00196976504269,"Estimable"
"190","Pr_Scb_21","19-13706","Heading.time...Julian.date..JD..CO_321.0001233",134.917822311478,0.677951497268623,"Estimable"
"191","Pr_Scb_21","19-13707","FHB.DON.content...ppm.CO_321.0001154",0.378361738267449,0.213034887539262,"Estimable"
"192","Pr_Scb_21","19-13707","FHB.grain.incidence.....CO_321.0001155",4.93231177212765,5.95292420494487,"Estimable"
"193","Pr_Scb_21","19-13707","FHB.incidence.....CO_321.0001149",15.7521560892606,5.899287348587,"Estimable"
"194","Pr_Scb_21","19-13707","FHB.severity.....CO_321.0001440",8.14495732011087,5.00175515725784,"Estimable"
"195","Pr_Scb_21","19-13707","Heading.time...Julian.date..JD..CO_321.0001233",130.309112729742,0.676302563935903,"Estimable"
"196","Pr_Scb_21","19-13713","FHB.DON.content...ppm.CO_321.0001154",0.376842047163914,0.213182227291212,"Estimable"
"197","Pr_Scb_21","19-13713","FHB.grain.incidence.....CO_321.0001155",5.32751104321051,5.95500547248474,"Estimable"
"198","Pr_Scb_21","19-13713","FHB.incidence.....CO_321.0001149",5.22535083854811,5.90008404264949,"Estimable"
"199","Pr_Scb_21","19-13713","FHB.severity.....CO_321.0001440",7.2834812197142,5.00164087084042,"Estimable"
"200","Pr_Scb_21","19-13713","Heading.time...Julian.date..JD..CO_321.0001233",132.843693206055,0.676782797202093,"Estimable"
"201","Pr_Scb_21","19-13748","FHB.DON.content...ppm.CO_321.0001154",0.67614842434017,0.250935059937002,"Estimable"
"202","Pr_Scb_21","19-13748","FHB.grain.incidence.....CO_321.0001155",8.42127602435605,7.19577420574914,"Estimable"
"203","Pr_Scb_21","19-13748","FHB.incidence.....CO_321.0001149",21.3885571836399,7.18248546552292,"Estimable"
"204","Pr_Scb_21","19-13748","FHB.severity.....CO_321.0001440",8.3830497374977,6.12591541168673,"Estimable"
"205","Pr_Scb_21","19-13748","Heading.time...Julian.date..JD..CO_321.0001233",132.606929407116,0.81897000273892,"Estimable"
"206","Pr_Scb_21","19-13752","FHB.DON.content...ppm.CO_321.0001154",1.1750215777096,0.213243000209048,"Estimable"
"207","Pr_Scb_21","19-13752","FHB.grain.incidence.....CO_321.0001155",16.9822884431691,5.95606402523455,"Estimable"
"208","Pr_Scb_21","19-13752","FHB.incidence.....CO_321.0001149",25.3048985331975,5.9018555224748,"Estimable"
"209","Pr_Scb_21","19-13752","FHB.severity.....CO_321.0001440",12.1878878464367,5.00184019373211,"Estimable"
"210","Pr_Scb_21","19-13752","Heading.time...Julian.date..JD..CO_321.0001233",132.441601994218,0.677292849841257,"Estimable"
"211","Pr_Scb_21","19-13778","FHB.DON.content...ppm.CO_321.0001154",0.783858350363402,0.213133690070668,"Estimable"
"212","Pr_Scb_21","19-13778","FHB.grain.incidence.....CO_321.0001155",7.59850064202461,5.95464685719123,"Estimable"
"213","Pr_Scb_21","19-13778","FHB.incidence.....CO_321.0001149",13.5085851021692,5.90037802840235,"Estimable"
"214","Pr_Scb_21","19-13778","FHB.severity.....CO_321.0001440",10.6914987886082,5.00167316789615,"Estimable"
"215","Pr_Scb_21","19-13778","Heading.time...Julian.date..JD..CO_321.0001233",134.39442452706,0.676696264452868,"Estimable"
"216","Pr_Scb_21","19-13936","FHB.DON.content...ppm.CO_321.0001154",0.443178599463021,0.213161278589533,"Estimable"
"217","Pr_Scb_21","19-13936","FHB.grain.incidence.....CO_321.0001155",4.58707410832225,5.95463265057611,"Estimable"
"218","Pr_Scb_21","19-13936","FHB.incidence.....CO_321.0001149",16.8926710510217,5.90014682036468,"Estimable"
"219","Pr_Scb_21","19-13936","FHB.severity.....CO_321.0001440",14.2676633605523,5.00164222200209,"Estimable"
"220","Pr_Scb_21","19-13936","Heading.time...Julian.date..JD..CO_321.0001233",131.475749858484,0.676803180622769,"Estimable"
"221","Pr_Scb_21","19-13942","FHB.DON.content...ppm.CO_321.0001154",0.701330756791981,0.213170157516698,"Estimable"
