"","germplasmName","Stage","purdy.pedigree","Grain.test.weight...lbs.bu","Heading.time...Julian.date..JD..","North.Grain.yield...bu.ac","Plant.height.inches","South.Grain.yield...bu.ac","FHB.DON.content...ppm.","FHB.grain.incidence.....","meritSouth","DON_AdvScb20","DON_AdvScb21","DON_PrScb20","DON_PrScb21","FDK_AdvScb20","FDK_AdvScb21","FDK_ILScb22","FDK_PrScb20","FDK_PrScb21","heading_AdvHYUrb20","heading_AdvNeo21","heading_AdvScb20","heading_AdvScb21","heading_AdvUrb20","heading_AdvUrb21","heading_ILScb22","heading_PrNeo21","heading_PrScb20","heading_PrScb21","heading_PrUrb20","heading_PrUrb21","heading_YTNeo22","heading_YTUrb22","height_AdvHYUrb20","height_AdvNeo20","height_AdvNeo21","height_AdvUrb20","height_AdvUrb21","height_PrNeo20","height_PrNeo21","height_PrUrb20","height_PrUrb21","height_YTNeo22","height_YTUrb22","tw_AdvCar20","tw_AdvHYUrb20","tw_AdvNeo20","tw_AdvNeo21","tw_AdvScb20","tw_AdvStJ20","tw_AdvStj21","tw_AdvUrb20","tw_AdvUrb21","tw_PrCar20","tw_PrNeo20","tw_PrNeo21","tw_PrScb20","tw_PrStj20","tw_PrStj21","tw_PrUrb20","tw_PrUrb21","tw_YTBlv22","tw_YTNeo22","tw_YTStj22","tw_YTStp22","tw_YTUrb22","yield_AdvCar20","yield_AdvHYUrb20","yield_AdvNeo20","yield_AdvNeo21","yield_AdvStJ20","yield_AdvStj21","yield_AdvUrb20","yield_AdvUrb21","yield_PrCar20","yield_PrNeo20","yield_PrNeo21","yield_PrStj20","yield_PrStj21","yield_PrUrb20","yield_PrUrb21","yield_YTBlv22","yield_YTNeo22","yield_YTStj22","yield_YTStp22","yield_YTUrb22","sbmv22","lgiWt","sincWt","mincWt"
"1159","IL2021-41319",1,"12-8545/07-20728//14-28307",59.2877362817314,133.931785307989,86.3041496811839,36.6136865938192,82.1115526242928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.8612099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8013858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.67788766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.27960682,NA,NA,NA,NA,0,7.09,0
"1160","IL2021-41321",1,"12-8545/07-20728//14-28307",60.1911705981729,133.507337951829,83.3194302538768,39.0933192477472,80.5338541874004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.9568472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.85260225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4725624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.04406067,NA,0,4.99,0
"1161","IL2021-41328",1,"12-8545/07-20728//14-28307",60.2916368275599,133.32285069058,77.7248987627276,38.8966524368255,77.4928881168409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.9041631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.06991817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.69686919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.10642655,NA,0,5.85,0
"1162","IL2021-41331",1,"12-8545/07-20728//14-28307",58.827745587203,133.373592590665,75.7801946000698,38.0232459521119,76.8417467326517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.0357639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.31066703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.39273826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.53080957,NA,0,3.8,0
"1163","IL2021-41344",1,"12-8545/07-20728//14-28307",60.0133560383084,132.327392295275,81.3512437929929,38.321928563986,79.7613406034044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.5837596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.49900656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.61184087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.80424729,NA,NA,NA,NA,0,5.67,0
"1164","IL2021-41349",1,"12-8545/07-20728//14-28307",59.7645714503628,131.728663566857,82.0130898777222,35.0135322868652,80.8941651000148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.9858859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78320457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.36485962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.17969695,NA,NA,NA,NA,0,4.97,0
"1165","IL2021-41350",1,"12-8545/07-20728//14-28307",58.8893030508716,133.771978403759,86.8988945133521,37.5028281629398,82.6241766972825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.2994993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.01828095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.57728904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.4626818,NA,0,6.92,0
"1166","IL2021-41430",1,"12-8545/07-20728//14-28307",59.590173004591,133.159815359785,85.4966345978859,36.5428038984549,82.3546084239808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8024155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.81861187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.10914856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.97087726,NA,NA,NA,NA,0,6.78,0
"1167","IL2021-41433",1,"12-8545/07-20728//14-28307",59.3093873569219,132.562214779376,80.0769703624024,37.3577690960436,79.4806974090552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.7999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.04209407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.15750091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.83414123,NA,0,6.27,0
"1168","IL2021-41437",1,"12-8545/07-20728//14-28307",59.620930491966,131.515996587058,80.3477659180013,37.6354634836162,80.2584586997767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.2831408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.82834688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.59432529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.27363772,NA,0,7.43,0
"1169","IL2021-41451",1,"12-8545/07-20728//14-28307",59.3022322258614,132.405079584679,75.8327747046736,37.5142997600366,74.6064333054951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.763462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4665065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5009211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.24713427,NA,NA,NA,NA,0,4.22,0
"1170","IL2021-41676",1,"12-8545/14-28462//12-17257",59.1444449006341,131.723090708746,76.6002954362183,35.3716517181022,77.900331692076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8398842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9169611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.93828475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.86273838,NA,0,7.05,0
"1171","IL2021-41716",1,"12-8545/14-28462//12-17257",59.2001892286961,133.849207387612,87.1584921234103,38.3094750481972,82.7093536251395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.3549042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4799314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.0229939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.8848738,NA,0,6.67,0
"1172","IL2021-41718",1,"12-8545/14-28462//12-17257",58.9687294218985,132.077123803303,81.9228353334048,36.8260359077993,80.8913015377552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.0645602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.12373412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.64614782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.88825044,NA,0,5.08,0
"1173","IL2021-41721",1,"12-8545/14-28462//12-17257",59.2017211574858,132.129045513685,92.3454642323413,35.5550194729428,86.3444328944499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.9552682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.72906843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.11006724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.8961228,NA,0,7.02,0
"1174","IL2021-41727",1,"12-8545/14-28462//12-17257",58.9337838982578,133.68367399614,89.8987821848071,37.2949670118255,84.2964150731771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.1070945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.60588582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.66716835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.66729,NA,0,6.96,0
"1175","IL2021-41738",1,"12-8545/14-28462//12-17257",59.1586378057484,133.133277567738,91.8999586073707,36.8438570089169,85.6218456577483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.2946001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.69822396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.02851062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.5994622,NA,0,5.78,0
"1176","IL2021-41914",1,"14-11772/07-20728//12-8512",60.3956351359786,132.803530000866,86.9679355160513,37.1678098749154,82.6661557403218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.9927365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.36172499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.92509885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.5874203,NA,0,7.33,0
"1177","IL2021-41921",1,"14-11772/07-20728//14-28462",59.6543119878406,132.860466954942,85.0930935629644,38.4864012191028,82.0824473889745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.000853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.10205363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.69575322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.8603252,NA,0,3.48,0
"1178","IL2021-41972",1,"14-11772/07-20728//14-28462",59.4800017899822,133.168913099372,81.3615498684561,37.4875465949652,79.7293609928303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.6314093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.06332769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.44177905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.25664469,NA,0,7.72,0
"1179","IL2021-41976",1,"14-11772/07-20728//14-28462",59.4653982247401,132.830182137702,86.9767483020166,39.4881978283813,83.3697694429492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.8273426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.88394696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.35422288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.2457054,NA,0,6.12,0
"1180","IL2021-42001",1,"14-11772/07-20728//14-28462",59.7051233907403,133.09370032153,86.4026807579809,37.6307622682287,82.5018713101995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.368786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.29244699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.79505714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.3370263,NA,0,7.79,0
"1181","IL2021-42041",1,"14-11772/14-11830//14-3934",59.5762924318465,133.559593501817,82.0065405802314,38.5049712556134,79.9319736397746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.0925747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.95383206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.55018892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.90373729,NA,0,7.51,0
"1182","IL2021-42045",1,"14-11772/14-11830//14-3934",58.7019053516609,133.675807396259,94.5925826866696,37.4575860563841,87.0175239041865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.9356976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.93641522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.33046932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.907477,NA,0,5.25,0
"1183","IL2021-42056",1,"14-11772/14-11830//14-3934",59.5572551746325,133.939204457825,88.0090887849156,39.0921385445193,83.0908916575857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.4138944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.85562458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.55124162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.9760862,NA,0,7.36,0
"1184","IL2021-42061",1,"14-11772/14-11830//14-3934",59.5652355415299,133.86933316283,83.3835954574538,37.9067092859218,79.5640057303843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.7146027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.73189927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.00672217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.75852237,NA,NA,NA,NA,0,6.92,0
"1185","IL2021-42064",1,"14-11772/14-11830//14-3934",58.0360766665074,134.265350764102,87.8673105049337,37.5118557949027,83.1690320896995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.9733747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.99292375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.27031435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.5103021,NA,0,5.53,0
"1186","IL2021-42067",1,"14-11772/14-11830//14-3934",57.8719688338271,134.379962444035,84.8875006836299,36.1373272573212,81.3044704356705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.3067365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.37028646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0798075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.26180465,NA,0,6.57,0
"1187","IL2021-42072",1,"14-11772/14-11830//14-3934",57.662134810651,134.742009213947,90.3549687896954,37.6662767361708,85.2647353805842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.782553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.35978807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.25105004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.5848593,NA,NA,NA,NA,0,6.5,0
"1188","IL2021-42075",1,"14-11772/14-11830//14-3934",57.5964812542104,133.304601970891,83.8046252164719,35.9485037329739,81.0001531577686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.9835035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.09591535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.11270855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.84487007,NA,NA,NA,NA,0,7.47,0
"1189","IL2021-42108",1,"14-11772/14-11830//14-3934",55.7835698167758,132.644382260186,86.8022142650274,38.425124379137,85.4313724343801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.7621124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.04004573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.29263758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.5480016,NA,NA,NA,NA,0,7.2,0
"1190","IL2021-42115",1,"14-11772/14-11830//14-3934",59.2009563432722,132.522349592351,85.3955557000228,36.4385919386763,82.360060733733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6474377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.19533767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.05911793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.5289219,NA,0,7.17,0
"1191","IL2021-42120",1,"14-11772/14-11830//14-3934",58.1240546789819,133.062113292761,84.2600953594406,38.5477556433873,81.9286603430221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.4693696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.89369563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.81503239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.39208746,NA,NA,NA,NA,0,6.69,0
"1192","IL2021-42132",1,"14-11772/14-11830//14-3934",58.1873290729129,133.497183480102,85.8545320387719,37.8407781207217,82.7081766401377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1118179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7929534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.95926591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.74529364,NA,NA,NA,NA,0,7.53,0
"1193","IL2021-42149",1,"14-11772/14-11830//15-27666",58.9033657346965,133.610612675043,89.2356799198598,36.4274271363511,83.8631965033867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.0857385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.053331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.64816331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.6965426,NA,0,6.23,0
"1194","IL2021-42227",1,"14-11772/14-11830//15-27666",59.4214468812947,132.155198778803,78.496618068719,37.7826511906912,78.9005464245368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.2490074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.87596355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.28474135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.49049554,NA,0,6.67,0
"1195","IL2021-42343",1,"14-11830/14-28462//12-8512",58.1924172183473,132.530979033423,87.3431373364837,35.5898626049122,83.7127770827139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6292772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.58264402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.51624722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.395813,NA,0,4.92,0
"1196","IL2021-42346",1,"14-11830/14-28462//12-8512",58.3644654796453,132.77211401902,86.7923540079512,37.371533594634,83.4375882107131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.8707209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.12036691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.75533233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.9464374,NA,0,5.59,0
"1197","IL2021-42360",1,"14-11830/14-28462//12-8512",58.2255214367316,134.565441695021,86.4071138340084,39.3299329875121,82.3486429754994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.2969309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.41554039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5032978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.1752753,NA,0,7.41,0
