"","plot_name","seedlot_name","accession_name","operator_name","amount","weight.g.","plot_number","row","range","harvest_seq","action"
"220","SI_Urb_22-1341","SI_Urb_22-1341","IL2021-26263","Jessica Rutkoski",NA,0,1341,45,21,220,"DISCARD"
"221","SI_Urb_22-1340","SI_Urb_22-1340","IL2021-22350","Jessica Rutkoski",NA,0,1340,45,20,221,"DISCARD"
"222","SI_Urb_22-1339","SI_Urb_22-1339","IL2021-4312","Jessica Rutkoski",NA,0,1339,45,19,222,"DISCARD"
"223","SI_Urb_22-1338","SI_Urb_22-1338","IL2021-15175","Jessica Rutkoski",NA,0,1338,45,18,223,"DISCARD"
"224","SI_Urb_22-1337","SI_Urb_22-1337","IL2021-16544","Jessica Rutkoski",NA,0,1337,45,17,224,"KEEP"
"225","SI_Urb_22-1336","SI_Urb_22-1336","IL2021-15219","Jessica Rutkoski",NA,0,1336,45,16,225,"KEEP"
"226","SI_Urb_22-1335","SI_Urb_22-1335","IL2021-16567","Jessica Rutkoski",NA,0,1335,45,15,226,"DISCARD"
"227","SI_Urb_22-1334","SI_Urb_22-1334","IL2021-5120","Jessica Rutkoski",NA,0,1334,45,14,227,"DISCARD"
"228","SI_Urb_22-1333","SI_Urb_22-1333","IL2021-15134","Jessica Rutkoski",NA,0,1333,45,13,228,"KEEP"
"229","SI_Urb_22-1332","SI_Urb_22-1332","IL2021-14672","Jessica Rutkoski",NA,0,1332,45,12,229,"DISCARD"
"230","SI_Urb_22-1331","SI_Urb_22-1331","IL2021-19755","Jessica Rutkoski",NA,0,1331,45,11,230,"DISCARD"
"231","SI_Urb_22-1330","SI_Urb_22-1330","IL2021-41321","Jessica Rutkoski",NA,0,1330,45,10,231,"DISCARD"
"232","SI_Urb_22-1329","SI_Urb_22-1329","IL2021-6814","Jessica Rutkoski",NA,0,1329,45,9,232,"DISCARD"
"233","SI_Urb_22-1328","SI_Urb_22-1328","IL2021-41328","Jessica Rutkoski",NA,0,1328,45,8,233,"DISCARD"
"234","SI_Urb_22-1327","SI_Urb_22-1327","IL2021-40608","Jessica Rutkoski",NA,0,1327,45,7,234,"KEEP"
"235","SI_Urb_22-1326","SI_Urb_22-1326","IL2021-25425","Jessica Rutkoski",NA,0,1326,45,6,235,"DISCARD"
"236","SI_Urb_22-1325","SI_Urb_22-1325","IL2021-5065","Jessica Rutkoski",NA,0,1325,45,5,236,"KEEP"
"237","SI_Urb_22-1324","SI_Urb_22-1324","IL2021-7259","Jessica Rutkoski",NA,0,1324,45,4,237,"DISCARD"
"238","SI_Urb_22-1323","SI_Urb_22-1323","IL2021-6925","Jessica Rutkoski",NA,0,1323,45,3,238,"DISCARD"
"239","SI_Urb_22-1322","SI_Urb_22-1322","IL2021-40862","Jessica Rutkoski",NA,0,1322,45,2,239,"KEEP"
"240","SI_Urb_22-1321","SI_Urb_22-1321","IL2021-15454","Jessica Rutkoski",NA,0,1321,45,1,240,"DISCARD"
"241","SI_Urb_22-121","SI_Urb_22-121","2020-10267","Jessica Rutkoski",NA,0,121,5,1,241,"KEEP"
"242","SI_Urb_22-122","SI_Urb_22-122","2020-10275","Jessica Rutkoski",NA,0,122,5,2,242,"KEEP"
"243","SI_Urb_22-123","SI_Urb_22-123","2020-10278","Jessica Rutkoski",NA,0,123,5,3,243,"KEEP"
"244","SI_Urb_22-124","SI_Urb_22-124","2020-10303","Jessica Rutkoski",NA,0,124,5,4,244,"KEEP"
"245","SI_Urb_22-125","SI_Urb_22-125","2020-10322","Jessica Rutkoski",NA,0,125,5,5,245,"KEEP"
"246","SI_Urb_22-126","SI_Urb_22-126","2020-10325","Jessica Rutkoski",NA,0,126,5,6,246,"KEEP"
"247","SI_Urb_22-127","SI_Urb_22-127","2020-10415","Jessica Rutkoski",NA,0,127,5,7,247,"KEEP"
"248","SI_Urb_22-128","SI_Urb_22-128","2020-10435","Jessica Rutkoski",NA,0,128,5,8,248,"KEEP"
"249","SI_Urb_22-129","SI_Urb_22-129","2020-10474","Jessica Rutkoski",NA,0,129,5,9,249,"KEEP"
"250","SI_Urb_22-130","SI_Urb_22-130","2020-10630","Jessica Rutkoski",NA,0,130,5,10,250,"KEEP"
"251","SI_Urb_22-131","SI_Urb_22-131","2020-11134","Jessica Rutkoski",NA,0,131,5,11,251,"KEEP"
"252","SI_Urb_22-132","SI_Urb_22-132","2020-11157","Jessica Rutkoski",NA,0,132,5,12,252,"KEEP"
"253","SI_Urb_22-133","SI_Urb_22-133","2020-11167","Jessica Rutkoski",NA,0,133,5,13,253,"KEEP"
"254","SI_Urb_22-134","SI_Urb_22-134","2020-11422","Jessica Rutkoski",NA,0,134,5,14,254,"KEEP"
"255","SI_Urb_22-135","SI_Urb_22-135","2020-11426","Jessica Rutkoski",NA,0,135,5,15,255,"KEEP"
"256","SI_Urb_22-136","SI_Urb_22-136","2020-11551","Jessica Rutkoski",NA,0,136,5,16,256,"KEEP"
"257","SI_Urb_22-137","SI_Urb_22-137","2020-11632","Jessica Rutkoski",NA,0,137,5,17,257,"KEEP"
"258","SI_Urb_22-138","SI_Urb_22-138","2020-11836","Jessica Rutkoski",NA,0,138,5,18,258,"KEEP"
"259","SI_Urb_22-139","SI_Urb_22-139","2020-11841","Jessica Rutkoski",NA,0,139,5,19,259,"KEEP"
"260","SI_Urb_22-140","SI_Urb_22-140","2020-12056","Jessica Rutkoski",NA,0,140,5,20,260,"KEEP"
"261","SI_Urb_22-141","SI_Urb_22-141","2020-12073","Jessica Rutkoski",NA,0,141,5,21,261,"KEEP"
"262","SI_Urb_22-142","SI_Urb_22-142","2020-12226","Jessica Rutkoski",NA,0,142,5,22,262,"KEEP"
"263","SI_Urb_22-143","SI_Urb_22-143","2020-12650","Jessica Rutkoski",NA,0,143,5,23,263,"KEEP"
"264","SI_Urb_22-144","SI_Urb_22-144","2020-12665","Jessica Rutkoski",NA,0,144,5,24,264,"KEEP"
"265","SI_Urb_22-145","SI_Urb_22-145","2020-12673","Jessica Rutkoski",NA,0,145,5,25,265,"KEEP"
"266","SI_Urb_22-146","SI_Urb_22-146","2020-13001","Jessica Rutkoski",NA,0,146,5,26,266,"KEEP"
"267","SI_Urb_22-147","SI_Urb_22-147","2020-13011","Jessica Rutkoski",NA,0,147,5,27,267,"KEEP"
"268","SI_Urb_22-148","SI_Urb_22-148","2020-13145","Jessica Rutkoski",NA,0,148,5,28,268,"KEEP"
"269","SI_Urb_22-149","SI_Urb_22-149","2020-13223","Jessica Rutkoski",NA,0,149,5,29,269,"KEEP"
"270","SI_Urb_22-150","SI_Urb_22-150","2020-13354","Jessica Rutkoski",NA,0,150,5,30,270,"KEEP"
"271","SI_Urb_22-1291","SI_Urb_22-1291","IL2021-14775","Jessica Rutkoski",NA,0,1291,44,30,271,"DISCARD"
"272","SI_Urb_22-1292","SI_Urb_22-1292","IL2021-26932","Jessica Rutkoski",NA,0,1292,44,29,272,"DISCARD"
"273","SI_Urb_22-1293","SI_Urb_22-1293","IL2021-40662","Jessica Rutkoski",NA,0,1293,44,28,273,"DISCARD"
"274","SI_Urb_22-1294","SI_Urb_22-1294","IL2021-16807","Jessica Rutkoski",NA,0,1294,44,27,274,"KEEP"
"275","SI_Urb_22-1295","SI_Urb_22-1295","IL2021-40847","Jessica Rutkoski",NA,0,1295,44,26,275,"KEEP"
"276","SI_Urb_22-1296","SI_Urb_22-1296","IL2021-4851","Jessica Rutkoski",NA,0,1296,44,25,276,"DISCARD"
"277","SI_Urb_22-1297","SI_Urb_22-1297","IL2021-22019","Jessica Rutkoski",NA,0,1297,44,24,277,"KEEP"
"278","SI_Urb_22-1298","SI_Urb_22-1298","IL2021-28678","Jessica Rutkoski",NA,0,1298,44,23,278,"KEEP"
"279","SI_Urb_22-1299","SI_Urb_22-1299","IL2021-46233","Jessica Rutkoski",NA,0,1299,44,22,279,"DISCARD"
"280","SI_Urb_22-1300","SI_Urb_22-1300","IL2021-15432","Jessica Rutkoski",NA,0,1300,44,21,280,"KEEP"
"281","SI_Urb_22-1301","SI_Urb_22-1301","IL2021-15149","Jessica Rutkoski",NA,0,1301,44,20,281,"KEEP"
"282","SI_Urb_22-1302","SI_Urb_22-1302","IL2021-15710","Jessica Rutkoski",NA,0,1302,44,19,282,"DISCARD"
"283","SI_Urb_22-1303","SI_Urb_22-1303","IL2021-41921","Jessica Rutkoski",NA,0,1303,44,18,283,"DISCARD"
"284","SI_Urb_22-1304","SI_Urb_22-1304","IL2021-41738","Jessica Rutkoski",NA,0,1304,44,17,284,"KEEP"
"285","SI_Urb_22-1305","SI_Urb_22-1305","IL2021-16612","Jessica Rutkoski",NA,0,1305,44,16,285,"KEEP"
"286","SI_Urb_22-1306","SI_Urb_22-1306","IL2021-43316","Jessica Rutkoski",NA,0,1306,44,15,286,"KEEP"
"287","SI_Urb_22-1307","SI_Urb_22-1307","IL2021-43345","Jessica Rutkoski",NA,0,1307,44,14,287,"KEEP"
"288","SI_Urb_22-1308","SI_Urb_22-1308","IL2021-15158","Jessica Rutkoski",NA,0,1308,44,13,288,"KEEP"
"289","SI_Urb_22-1309","SI_Urb_22-1309","IL2021-15228","Jessica Rutkoski",NA,0,1309,44,12,289,"KEEP"
"290","SI_Urb_22-1310","SI_Urb_22-1310","IL2021-41451","Jessica Rutkoski",NA,0,1310,44,11,290,"DISCARD"
"291","SI_Urb_22-1311","SI_Urb_22-1311","IL2021-26357","Jessica Rutkoski",NA,0,1311,44,10,291,"DISCARD"
"292","SI_Urb_22-1312","SI_Urb_22-1312","IL2021-26952","Jessica Rutkoski",NA,0,1312,44,9,292,"DISCARD"
"293","SI_Urb_22-1313","SI_Urb_22-1313","IL2021-4037","Jessica Rutkoski",NA,0,1313,44,8,293,"DISCARD"
"294","SI_Urb_22-1314","SI_Urb_22-1314","IL2021-43401","Jessica Rutkoski",NA,0,1314,44,7,294,"DISCARD"
"295","SI_Urb_22-1315","SI_Urb_22-1315","IL2021-4265","Jessica Rutkoski",NA,0,1315,44,6,295,"DISCARD"
"296","SI_Urb_22-1316","SI_Urb_22-1316","IL2021-26865","Jessica Rutkoski",NA,0,1316,44,5,296,"DISCARD"
"297","SI_Urb_22-1317","SI_Urb_22-1317","IL2021-15706","Jessica Rutkoski",NA,0,1317,44,4,297,"DISCARD"
"298","SI_Urb_22-1318","SI_Urb_22-1318","IL2021-16443","Jessica Rutkoski",NA,0,1318,44,3,298,"DISCARD"
"299","SI_Urb_22-1319","SI_Urb_22-1319","IL2021-42120","Jessica Rutkoski",NA,0,1319,44,2,299,"DISCARD"
"300","SI_Urb_22-1320","SI_Urb_22-1320","IL2021-15177","Jessica Rutkoski",NA,0,1320,44,1,300,"DISCARD"
"301","SI_Urb_22-180","SI_Urb_22-180","2020-15836","Jessica Rutkoski",NA,0,180,6,1,301,"KEEP"
"302","SI_Urb_22-179","SI_Urb_22-179","2020-15810","Jessica Rutkoski",NA,0,179,6,2,302,"KEEP"
"303","SI_Urb_22-178","SI_Urb_22-178","2020-15726","Jessica Rutkoski",NA,0,178,6,3,303,"KEEP"
"304","SI_Urb_22-177","SI_Urb_22-177","2020-15546","Jessica Rutkoski",NA,0,177,6,4,304,"KEEP"
"305","SI_Urb_22-176","SI_Urb_22-176","2020-15478","Jessica Rutkoski",NA,0,176,6,5,305,"KEEP"
"306","SI_Urb_22-175","SI_Urb_22-175","2020-15438","Jessica Rutkoski",NA,0,175,6,6,306,"KEEP"
"307","SI_Urb_22-174","SI_Urb_22-174","2020-15429","Jessica Rutkoski",NA,0,174,6,7,307,"KEEP"
"308","SI_Urb_22-173","SI_Urb_22-173","2020-15423","Jessica Rutkoski",NA,0,173,6,8,308,"KEEP"
"309","SI_Urb_22-172","SI_Urb_22-172","2020-15415","Jessica Rutkoski",NA,0,172,6,9,309,"KEEP"
"310","SI_Urb_22-171","SI_Urb_22-171","2020-15405","Jessica Rutkoski",NA,0,171,6,10,310,"KEEP"
"311","SI_Urb_22-170","SI_Urb_22-170","2020-15403","Jessica Rutkoski",NA,0,170,6,11,311,"KEEP"
"312","SI_Urb_22-169","SI_Urb_22-169","2020-15348","Jessica Rutkoski",NA,0,169,6,12,312,"KEEP"
"313","SI_Urb_22-168","SI_Urb_22-168","2020-15256","Jessica Rutkoski",NA,0,168,6,13,313,"KEEP"
"314","SI_Urb_22-167","SI_Urb_22-167","2020-15215","Jessica Rutkoski",NA,0,167,6,14,314,"KEEP"
"315","SI_Urb_22-166","SI_Urb_22-166","2020-15209","Jessica Rutkoski",NA,0,166,6,15,315,"KEEP"
"316","SI_Urb_22-165","SI_Urb_22-165","2020-15010","Jessica Rutkoski",NA,0,165,6,16,316,"KEEP"
"317","SI_Urb_22-164","SI_Urb_22-164","2020-14872","Jessica Rutkoski",NA,0,164,6,17,317,"KEEP"
"318","SI_Urb_22-163","SI_Urb_22-163","2020-14846","Jessica Rutkoski",NA,0,163,6,18,318,"KEEP"
"319","SI_Urb_22-162","SI_Urb_22-162","2020-14337","Jessica Rutkoski",NA,0,162,6,19,319,"KEEP"
"320","SI_Urb_22-161","SI_Urb_22-161","2020-14253","Jessica Rutkoski",NA,0,161,6,20,320,"KEEP"
"321","SI_Urb_22-160","SI_Urb_22-160","2020-14116","Jessica Rutkoski",NA,0,160,6,21,321,"KEEP"
"322","SI_Urb_22-159","SI_Urb_22-159","2020-14072","Jessica Rutkoski",NA,0,159,6,22,322,"KEEP"
"323","SI_Urb_22-158","SI_Urb_22-158","2020-13967","Jessica Rutkoski",NA,0,158,6,23,323,"KEEP"
"324","SI_Urb_22-157","SI_Urb_22-157","2020-13902","Jessica Rutkoski",NA,0,157,6,24,324,"KEEP"
"325","SI_Urb_22-156","SI_Urb_22-156","2020-13814","Jessica Rutkoski",NA,0,156,6,25,325,"KEEP"
"326","SI_Urb_22-155","SI_Urb_22-155","2020-13739","Jessica Rutkoski",NA,0,155,6,26,326,"KEEP"
"327","SI_Urb_22-154","SI_Urb_22-154","2020-13735","Jessica Rutkoski",NA,0,154,6,27,327,"KEEP"
"328","SI_Urb_22-153","SI_Urb_22-153","2020-13710","Jessica Rutkoski",NA,0,153,6,28,328,"KEEP"
"329","SI_Urb_22-152","SI_Urb_22-152","2020-13707","Jessica Rutkoski",NA,0,152,6,29,329,"KEEP"
"330","SI_Urb_22-151","SI_Urb_22-151","2020-13527","Jessica Rutkoski",NA,0,151,6,30,330,"KEEP"
"331","SI_Urb_22-1290","SI_Urb_22-1290","IL2021-18220","Jessica Rutkoski",NA,0,1290,43,30,331,"KEEP"
"332","SI_Urb_22-1289","SI_Urb_22-1289","IL2021-25157","Jessica Rutkoski",NA,0,1289,43,29,332,"DISCARD"
"333","SI_Urb_22-1288","SI_Urb_22-1288","IL2021-4715","Jessica Rutkoski",NA,0,1288,43,28,333,"DISCARD"
"334","SI_Urb_22-1287","SI_Urb_22-1287","IL2021-29071","Jessica Rutkoski",NA,0,1287,43,27,334,"DISCARD"
"335","SI_Urb_22-1286","SI_Urb_22-1286","IL2021-28714","Jessica Rutkoski",NA,0,1286,43,26,335,"KEEP"
"336","SI_Urb_22-1285","SI_Urb_22-1285","IL2021-28801","Jessica Rutkoski",NA,0,1285,43,25,336,"KEEP"
"337","SI_Urb_22-1284","SI_Urb_22-1284","IL2021-46526","Jessica Rutkoski",NA,0,1284,43,24,337,"DISCARD"
"338","SI_Urb_22-1283","SI_Urb_22-1283","IL2021-47131","Jessica Rutkoski",NA,0,1283,43,23,338,"DISCARD"
"339","SI_Urb_22-1282","SI_Urb_22-1282","IL2021-46842","Jessica Rutkoski",NA,0,1282,43,22,339,"KEEP"
"340","SI_Urb_22-1281","SI_Urb_22-1281","IL2021-47133","Jessica Rutkoski",NA,0,1281,43,21,340,"DISCARD"
"341","SI_Urb_22-1280","SI_Urb_22-1280","IL2021-28712","Jessica Rutkoski",NA,0,1280,43,20,341,"KEEP"
"342","SI_Urb_22-1279","SI_Urb_22-1279","IL2021-28708","Jessica Rutkoski",NA,0,1279,43,19,342,"KEEP"
"343","SI_Urb_22-1278","SI_Urb_22-1278","IL2021-46641","Jessica Rutkoski",NA,0,1278,43,18,343,"DISCARD"
"344","SI_Urb_22-1277","SI_Urb_22-1277","IL2021-46909","Jessica Rutkoski",NA,0,1277,43,17,344,"DISCARD"
"345","SI_Urb_22-1276","SI_Urb_22-1276","IL2021-46822","Jessica Rutkoski",NA,0,1276,43,16,345,"KEEP"
"346","SI_Urb_22-1275","SI_Urb_22-1275","IL2021-46907","Jessica Rutkoski",NA,0,1275,43,15,346,"DISCARD"
"347","SI_Urb_22-1274","SI_Urb_22-1274","IL2021-46166","Jessica Rutkoski",NA,0,1274,43,14,347,"KEEP"
"348","SI_Urb_22-1273","SI_Urb_22-1273","IL2021-46057","Jessica Rutkoski",NA,0,1273,43,13,348,"DISCARD"
"349","SI_Urb_22-1272","SI_Urb_22-1272","IL2021-21218","Jessica Rutkoski",NA,0,1272,43,12,349,"KEEP"
"350","SI_Urb_22-1271","SI_Urb_22-1271","IL2021-16572","Jessica Rutkoski",NA,0,1271,43,11,350,"KEEP"
"351","SI_Urb_22-1270","SI_Urb_22-1270","IL2021-41331","Jessica Rutkoski",NA,0,1270,43,10,351,"DISCARD"
"352","SI_Urb_22-1269","SI_Urb_22-1269","IL2021-4314","Jessica Rutkoski",NA,0,1269,43,9,352,"DISCARD"
"353","SI_Urb_22-1268","SI_Urb_22-1268","IL2021-40661","Jessica Rutkoski",NA,0,1268,43,8,353,"DISCARD"
"354","SI_Urb_22-1267","SI_Urb_22-1267","IL2021-40138","Jessica Rutkoski",NA,0,1267,43,7,354,"KEEP"
"355","SI_Urb_22-1266","SI_Urb_22-1266","IL2021-25226","Jessica Rutkoski",NA,0,1266,43,6,355,"KEEP"
"356","SI_Urb_22-1265","SI_Urb_22-1265","IL2021-40427","Jessica Rutkoski",NA,0,1265,43,5,356,"KEEP"
"357","SI_Urb_22-1264","SI_Urb_22-1264","IL2021-40573","Jessica Rutkoski",NA,0,1264,43,4,357,"DISCARD"
"358","SI_Urb_22-1263","SI_Urb_22-1263","IL2021-26813","Jessica Rutkoski",NA,0,1263,43,3,358,"KEEP"
"359","SI_Urb_22-1262","SI_Urb_22-1262","IL2021-40002","Jessica Rutkoski",NA,0,1262,43,2,359,"DISCARD"
"360","SI_Urb_22-1261","SI_Urb_22-1261","IL2021-26316","Jessica Rutkoski",NA,0,1261,43,1,360,"DISCARD"
"361","SI_Urb_22-181","SI_Urb_22-181","2020-15961","Jessica Rutkoski",NA,0,181,7,1,361,"KEEP"
"362","SI_Urb_22-182","SI_Urb_22-182","2020-16022","Jessica Rutkoski",NA,0,182,7,2,362,"KEEP"
"363","SI_Urb_22-183","SI_Urb_22-183","2020-16035","Jessica Rutkoski",NA,0,183,7,3,363,"KEEP"
"364","SI_Urb_22-184","SI_Urb_22-184","2020-16102","Jessica Rutkoski",NA,0,184,7,4,364,"KEEP"
"365","SI_Urb_22-185","SI_Urb_22-185","2020-16118","Jessica Rutkoski",NA,0,185,7,5,365,"KEEP"
"366","SI_Urb_22-186","SI_Urb_22-186","2020-16145","Jessica Rutkoski",NA,0,186,7,6,366,"KEEP"
"367","SI_Urb_22-187","SI_Urb_22-187","2020-16228","Jessica Rutkoski",NA,0,187,7,7,367,"KEEP"
"368","SI_Urb_22-188","SI_Urb_22-188","2020-16301","Jessica Rutkoski",NA,0,188,7,8,368,"KEEP"
"369","SI_Urb_22-189","SI_Urb_22-189","2020-16521","Jessica Rutkoski",NA,0,189,7,9,369,"KEEP"
"370","SI_Urb_22-190","SI_Urb_22-190","2020-16523","Jessica Rutkoski",NA,0,190,7,10,370,"KEEP"
"371","SI_Urb_22-191","SI_Urb_22-191","2020-16637","Jessica Rutkoski",NA,0,191,7,11,371,"KEEP"
"372","SI_Urb_22-192","SI_Urb_22-192","2020-16641","Jessica Rutkoski",NA,0,192,7,12,372,"KEEP"
"373","SI_Urb_22-193","SI_Urb_22-193","2020-16727","Jessica Rutkoski",NA,0,193,7,13,373,"KEEP"
"374","SI_Urb_22-194","SI_Urb_22-194","2020-16738","Jessica Rutkoski",NA,0,194,7,14,374,"KEEP"
"375","SI_Urb_22-195","SI_Urb_22-195","2020-16758","Jessica Rutkoski",NA,0,195,7,15,375,"KEEP"
"376","SI_Urb_22-196","SI_Urb_22-196","2020-16902","Jessica Rutkoski",NA,0,196,7,16,376,"KEEP"
"377","SI_Urb_22-197","SI_Urb_22-197","2020-16972","Jessica Rutkoski",NA,0,197,7,17,377,"KEEP"
"378","SI_Urb_22-198","SI_Urb_22-198","2020-17006","Jessica Rutkoski",NA,0,198,7,18,378,"KEEP"
"379","SI_Urb_22-199","SI_Urb_22-199","2020-17017","Jessica Rutkoski",NA,0,199,7,19,379,"KEEP"
"380","SI_Urb_22-200","SI_Urb_22-200","2020-17110","Jessica Rutkoski",NA,0,200,7,20,380,"KEEP"
"381","SI_Urb_22-201","SI_Urb_22-201","2020-17118","Jessica Rutkoski",NA,0,201,7,21,381,"KEEP"
"382","SI_Urb_22-202","SI_Urb_22-202","2020-17132","Jessica Rutkoski",NA,0,202,7,22,382,"KEEP"
"383","SI_Urb_22-203","SI_Urb_22-203","2020-17154","Jessica Rutkoski",NA,0,203,7,23,383,"KEEP"
"384","SI_Urb_22-204","SI_Urb_22-204","2020-17163","Jessica Rutkoski",NA,0,204,7,24,384,"KEEP"
"385","SI_Urb_22-205","SI_Urb_22-205","2020-17307","Jessica Rutkoski",NA,0,205,7,25,385,"KEEP"
"386","SI_Urb_22-206","SI_Urb_22-206","2020-17343","Jessica Rutkoski",NA,0,206,7,26,386,"KEEP"
"387","SI_Urb_22-207","SI_Urb_22-207","2020-17445","Jessica Rutkoski",NA,0,207,7,27,387,"KEEP"
"388","SI_Urb_22-208","SI_Urb_22-208","2020-17447","Jessica Rutkoski",NA,0,208,7,28,388,"KEEP"
"389","SI_Urb_22-209","SI_Urb_22-209","2020-17458","Jessica Rutkoski",NA,0,209,7,29,389,"KEEP"
"390","SI_Urb_22-210","SI_Urb_22-210","2020-17555","Jessica Rutkoski",NA,0,210,7,30,390,"KEEP"
"391","SI_Urb_22-1231","SI_Urb_22-1231","IL2021-14741","Jessica Rutkoski",NA,0,1231,42,30,391,"DISCARD"
"392","SI_Urb_22-1232","SI_Urb_22-1232","IL2021-25829","Jessica Rutkoski",NA,0,1232,42,29,392,"DISCARD"
"393","SI_Urb_22-1233","SI_Urb_22-1233","IL2021-25823","Jessica Rutkoski",NA,0,1233,42,28,393,"DISCARD"
"394","SI_Urb_22-1234","SI_Urb_22-1234","IL2021-25834","Jessica Rutkoski",NA,0,1234,42,27,394,"DISCARD"
"395","SI_Urb_22-1235","SI_Urb_22-1235","IL2021-25607","Jessica Rutkoski",NA,0,1235,42,26,395,"DISCARD"
"396","SI_Urb_22-1236","SI_Urb_22-1236","IL2021-44007","Jessica Rutkoski",NA,0,1236,42,25,396,"KEEP"
"397","SI_Urb_22-1237","SI_Urb_22-1237","IL2021-40301","Jessica Rutkoski",NA,0,1237,42,24,397,"KEEP"
"398","SI_Urb_22-1238","SI_Urb_22-1238","IL2021-26274","Jessica Rutkoski",NA,0,1238,42,23,398,"DISCARD"
"399","SI_Urb_22-1239","SI_Urb_22-1239","IL2021-40751","Jessica Rutkoski",NA,0,1239,42,22,399,"KEEP"
"400","SI_Urb_22-1240","SI_Urb_22-1240","IL2021-14624","Jessica Rutkoski",NA,0,1240,42,21,400,"DISCARD"
"401","SI_Urb_22-1241","SI_Urb_22-1241","IL2021-40858","Jessica Rutkoski",NA,0,1241,42,20,401,"DISCARD"
"402","SI_Urb_22-1242","SI_Urb_22-1242","IL2021-40641","Jessica Rutkoski",NA,0,1242,42,19,402,"KEEP"
"403","SI_Urb_22-1243","SI_Urb_22-1243","IL2021-27659","Jessica Rutkoski",NA,0,1243,42,18,403,"DISCARD"
"404","SI_Urb_22-1244","SI_Urb_22-1244","IL2021-40762","Jessica Rutkoski",NA,0,1244,42,17,404,"DISCARD"
"405","SI_Urb_22-1245","SI_Urb_22-1245","IL2021-28411","Jessica Rutkoski",NA,0,1245,42,16,405,"KEEP"
"406","SI_Urb_22-1246","SI_Urb_22-1246","IL2021-17475","Jessica Rutkoski",NA,0,1246,42,15,406,"KEEP"
"407","SI_Urb_22-1247","SI_Urb_22-1247","IL2021-40648","Jessica Rutkoski",NA,0,1247,42,14,407,"KEEP"
"408","SI_Urb_22-1248","SI_Urb_22-1248","IL2021-29638","Jessica Rutkoski",NA,0,1248,42,13,408,"DISCARD"
"409","SI_Urb_22-1249","SI_Urb_22-1249","IL2021-42343","Jessica Rutkoski",NA,0,1249,42,12,409,"KEEP"
"410","SI_Urb_22-1250","SI_Urb_22-1250","IL2021-40807","Jessica Rutkoski",NA,0,1250,42,11,410,"KEEP"
"411","SI_Urb_22-1251","SI_Urb_22-1251","IL2021-15050","Jessica Rutkoski",NA,0,1251,42,10,411,"DISCARD"
"412","SI_Urb_22-1252","SI_Urb_22-1252","IL2021-40765","Jessica Rutkoski",NA,0,1252,42,9,412,"KEEP"
"413","SI_Urb_22-1253","SI_Urb_22-1253","IL2021-28405","Jessica Rutkoski",NA,0,1253,42,8,413,"DISCARD"
"414","SI_Urb_22-1254","SI_Urb_22-1254","IL2021-25339","Jessica Rutkoski",NA,0,1254,42,7,414,"KEEP"
"415","SI_Urb_22-1255","SI_Urb_22-1255","IL2021-26916","Jessica Rutkoski",NA,0,1255,42,6,415,"DISCARD"
"416","SI_Urb_22-1256","SI_Urb_22-1256","IL2021-40711","Jessica Rutkoski",NA,0,1256,42,5,416,"DISCARD"
"417","SI_Urb_22-1257","SI_Urb_22-1257","IL2021-40813","Jessica Rutkoski",NA,0,1257,42,4,417,"DISCARD"
"418","SI_Urb_22-1258","SI_Urb_22-1258","IL2021-40317","Jessica Rutkoski",NA,0,1258,42,3,418,"KEEP"
"419","SI_Urb_22-1259","SI_Urb_22-1259","IL2021-13768","Jessica Rutkoski",NA,0,1259,42,2,419,"DISCARD"
"420","SI_Urb_22-1260","SI_Urb_22-1260","IL2021-28413","Jessica Rutkoski",NA,0,1260,42,1,420,"DISCARD"
"421","SI_Urb_22-240","SI_Urb_22-240","IL2021-16170","Jessica Rutkoski",NA,0,240,8,1,421,"KEEP"
"422","SI_Urb_22-239","SI_Urb_22-239","IL2021-24324","Jessica Rutkoski",NA,0,239,8,2,422,"KEEP"
"423","SI_Urb_22-238","SI_Urb_22-238","IL2021-14669","Jessica Rutkoski",NA,0,238,8,3,423,"KEEP"
"424","SI_Urb_22-237","SI_Urb_22-237","IL2021-44530","Jessica Rutkoski",NA,0,237,8,4,424,"KEEP"
"425","SI_Urb_22-236","SI_Urb_22-236","IL2021-46530","Jessica Rutkoski",NA,0,236,8,5,425,"KEEP"
"426","SI_Urb_22-235","SI_Urb_22-235","IL2021-28177","Jessica Rutkoski",NA,0,235,8,6,426,"KEEP"
"427","SI_Urb_22-234","SI_Urb_22-234","IL2021-44872","Jessica Rutkoski",NA,0,234,8,7,427,"KEEP"
"428","SI_Urb_22-233","SI_Urb_22-233","IL2021-44235","Jessica Rutkoski",NA,0,233,8,8,428,"KEEP"
"429","SI_Urb_22-232","SI_Urb_22-232","IL2021-34922","Jessica Rutkoski",NA,0,232,8,9,429,"KEEP"
"430","SI_Urb_22-231","SI_Urb_22-231","IL2021-39924","Jessica Rutkoski",NA,0,231,8,10,430,"KEEP"
"431","SI_Urb_22-230","SI_Urb_22-230","IL2021-39328","Jessica Rutkoski",NA,0,230,8,11,431,"KEEP"
"432","SI_Urb_22-229","SI_Urb_22-229","IL2021-33148","Jessica Rutkoski",NA,0,229,8,12,432,"KEEP"
"433","SI_Urb_22-228","SI_Urb_22-228","IL2021-39342","Jessica Rutkoski",NA,0,228,8,13,433,"KEEP"
